env_id	c	omega_cpp	omega_julia	omega_rel_err	kappa_cpp	kappa_julia	kappa_rel_err	final_D_cpp	final_D_julia	final_D_rel_err	final_A_cpp	final_A_julia	final_A_rel_err	div_cpp	div_julia	div_abs_err
E2	10	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	100	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	1000	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	1e-05	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	3.16227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	3.16227766017e-05	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	31.6227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E2	316.227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	0.0001	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	0.000316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	0.001	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	0.00316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
